movie_id,movie_name,genre,description,director,star
tt0094961,Dead Heat,action,"A cop is killed investigating a strange case of resurrected corpses. His partner and a pathologist resurrect him, but he only has a limited time before he starts to decompose, and he uses it to chase down the diabolical man who killed him.",Mark Goldblatt,"Treat Williams, 
Joe Piscopo, 
Lindsay Frost, 
Darren McGavin"
tt0093780,The Principal,action,A teacher is assigned to be the principal of a violent and crime-ridden high school.,Christopher Cain,"Jim Belushi, 
Louis Gossett Jr., 
Rae Dawn Chong, 
Michael Wright"
tt5951188,The Balkan Line,action,"After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of the Albanian UCK terrorists. A small band of soldiers must take over the Slatina airport, and hold it until the Russian peacekeepers arrive.",Andrey Volgin,"Anton Pampushnyy, 
Milena Radulovic, 
Gosha Kutsenko, 
Ravshana Kurkova"
tt9894470,VFW,action,"A group of old war veterans put their lives on the line to defend a young woman taking shelter in their local VFW post, who's running from a deranged drug dealer and his relentless army of drug-addled punks.",Joe Begos,"Stephen Lang, 
William Sadler, 
Fred Williamson, 
Martin Kove"
tt3082898,Kickboxer: Vengeance,action,A kick boxer is out to avenge his brother.,John Stockwell,"Dave Bautista, 
Alain Moussi, 
Gina Carano, 
Jean-Claude Van Damme"
tt8116428,Along With the Gods: The Last 49 Days,action,"In the afterlife, one guardian helps a man through his trials, while his two colleagues help a former guardian on earth.",Yong-hwa Kim,"Ha Jung-woo, 
Ju Ji-Hoon, 
Hyang-gi Kim, 
Ma Dong-seok"
tt0099991,The Last of the Finest,action,4 LA cops are fighting the war on drugs. Corrupt superiors manage to break up their team when one of them gets killed. The 3 quit LAPD and continue investigating.,John Mackenzie,"Brian Dennehy, 
Joe Pantoliano, 
Jeff Fahey, 
Bill Paxton"
tt2461132,Happy New Year,action,A gang of amateur dancers takes part in a dancing competition to avenge their personal vendetta.,Farah Khan,"Shah Rukh Khan, 
Deepika Padukone, 
Abhishek Bachchan, 
Boman Irani"
tt0158714,Lady Snowblood,action,A strikingly beautiful young woman is trained from birth to be a deadly instrument of revenge against the swindlers who destroyed her family.,Toshiya Fujita,"Meiko Kaji, 
Toshio Kurosawa, 
Masaaki Daimon, 
Miyoko Akaza"
tt2556874,Plastic,action,"Sam and Fordy run a credit card fraud scheme, but when they steal from the wrong man, they find themselves threatened by a sadistic gangster. They need to raise £2m and pull off a daring diamond heist to clear their debt.",Julian Gilbey,"Ed Speleers, 
Will Poulter, 
Alfie Allen, 
Sebastian De Souza"
tt10127708,Valley of the Dead,action,"Months after bloody combats leave behind thousands of dead in the trenches. Jan Lozano, Captain of the Fifth Brigade has fallen prisoner by an opponent's platoon along with a young driver ...                See full summary »","Alberto de Toro, 
Javier Ruiz Caldera","Miki Esparbé, 
Aura Garrido, 
Luis Callejo, 
Álvaro Cervantes"
tt0411475,Hell Ride,action,"Two rival bikers gangs, the Victors and the Six-Six-Six's, refuel their decades-old rivalry.",Larry Bishop,"Larry Bishop, 
Dennis Hopper, 
Michael Madsen, 
Julia Jones"
tt6774786,Occupation,action,"A small group of town residents have to band together after a devastating ground invasion. As they struggle to survive, they realize they must stay one step ahead of their attackers, and work together for a chance to strike back.",Luke Sparke,"Temuera Morrison, 
Jacqueline McKenzie, 
Rhiannon Fish, 
Bruce Spence"
tt1268809,Night of the Demons,action,"A group of kids go to a Halloween party, only to have to face down a group of demons.",Adam Gierasch,"Tatyana Kanavka, 
Michael Arata, 
Shannon Elizabeth, 
Linnea Quigley"
tt0829176,Gallowwalkers,action,A cursed gunman (Snipes) whose victims come back from the dead recruits a young warrior to help in the fight against a gang of zombies.,Andrew Goth,"Wesley Snipes, 
Kevin Howarth, 
Riley Smith, 
Tanit Phoenix"
tt0318081,A Sound of Thunder,action,"A single mistake in the past, by a time travel company in the future, has devastating and unforeseen consequences.",Peter Hyams,"Edward Burns, 
Ben Kingsley, 
Catherine McCormack, 
Armin Rohde"
tt0857190,The Sweeney,action,A hardened detective in the Flying Squad of London's Metropolitan police. Based on the '70s UK TV show.,Nick Love,"Ray Winstone, 
Plan B, 
Hayley Atwell, 
Steven Mackintosh"
tt7312940,Singularity,action,"Earth 2020, 3/4 of it's households have a robot. The AI supercomputer, Kronos, considers humans the biggest threat to Earth. A century later, few humans are left. Calia seeks the last human stronghold as does Kronos.",Robert Kouba,"Julian Schaffner, 
John Cusack, 
Carmen Argenziano, 
Eileen Grubba"
tt3885422,The Spine of Night,action,"Ultra-violent, epic fantasy set in a land of magic follows heroes from different eras and cultures battling against a malevolent force.","Philip Gelatt, 
Morgan Galen King","Richard E. Grant, 
Lucy Lawless, 
Patton Oswalt, 
Betty Gabriel"
tt0095977,Rent-a-Cop,action,"When call-girl Della gets caught in the middle of a drug bust at a hotel where she was meeting a trick, she is held hostage by a robber that busted in on the drug agents and the drug ...                See full summary »",Jerry London,"Burt Reynolds, 
Liza Minnelli, 
James Remar, 
Richard Masur"
tt0097613,The January Man,action,"Two years after being forced out of NYPD, quirky Nick is rehired by the mayor to catch a serial killer after the 11th murder of a woman.",Pat O'Connor,"Kevin Kline, 
Mary Elizabeth Mastrantonio, 
Susan Sarandon, 
Harvey Keitel"
tt0365675,The Red Baron,action,"German biopic loosely based on the World War I fighter ace Manfred Von Richthofen, nicknamed the Red Baron by friend and foe alike.",Nikolai Müllerschön,"Matthias Schweighöfer, 
Lena Headey, 
Til Schweiger, 
Joseph Fiennes"
tt0082247,Death Hunt,action,"In 1931 Canada, Yukon trapper Johnson has a feud with a dog owner who later retaliates by publicly accusing Johnson of murder and thus triggering a police manhunt in the wilderness.",Peter R. Hunt,"Charles Bronson, 
Lee Marvin, 
Andrew Stevens, 
Carl Weathers"
tt17156822,Battle for Saipan,action,A Surgeon defends a hospital from invading enemy forces in the Battle of Saipan during World War II.,Brandon Slagle,"Casper Van Dien, 
Louis Mandylor, 
Jeff Fahey, 
Eoin O'Brien"
tt0095403,Police Story 2,action,"The Hong Kong supercop must stop a group of blackmailing bombers, while the villains of Police Story (1985) are out for revenge.",Jackie Chan,"Jackie Chan, 
Maggie Cheung, 
Kwok-Hung Lam, 
Bill Tung"
tt0104511,Innocent Blood,action,"Marie is a vampire with a thirst for bad guys. When she fails to properly dispose of one of her victims, a violent mob boss, she bites off more than she can chew and faces a new, immortal danger.",John Landis,"Anne Parillaud, 
Anthony LaPaglia, 
Robert Loggia, 
David Proval"
tt2358913,Berserk: The Golden Age Arc III - The Advent,action,A year has passed since Guts parted ways with Griffith. The Band of the Hawk is plotting a rescue mission to save Griffith who is confined to prison.,Toshiyuki Kubooka,"Marc Diraison, 
Hiroaki Iwanaga, 
Carrie Keranen, 
Takahiro Sakurai"
tt0363226,The Blind Swordsman: Zatoichi,action,"The blind masseur/swordsman comes to a town in control of warring gangs, and while bunking with a farming family, he meets two women with their own agenda.",Takeshi Kitano,"Takeshi Kitano, 
Tadanobu Asano, 
Yui Natsukawa, 
Michiyo Yasuda"
tt14039086,Run & Gun,action,"After leaving a life of crime and violence, Ray is a reformed good guy, enjoying a quiet family life in the 'burbs. But when his past is discovered, Ray is blackmailed into one last job to ...                See full summary »",Christopher Borrelli,"Ben Milliken, 
Brad William Henke, 
Janel Parrish, 
Richard Kind"
tt6904272,The Negotiation,action,"An ace crisis negotiator faces off against a cold-blooded hostage taker. Over the course of 21 hours, she attempts to crack his unusually calm demeanor and force him to reveal his motivations.",Jong-suk Lee,"Hyun Bin, 
Son Ye-jin, 
Lee Joo-young, 
Jang Young-Nam"
tt0048729,To Hell and Back,action,"The true WWII story of Audie Murphy, the most decorated soldier in U.S. history. Based on the autobiography of Audie Murphy who stars as himself in the film.",Jesse Hibbs,"Audie Murphy, 
Marshall Thompson, 
Charles Drake, 
Jack Kelly"
tt0099575,Fire Birds,action,Elite Apache helicopter pilots are tasked with destroying powerful armed drug cartels operating in South America.,David Green,"Nicolas Cage, 
Tommy Lee Jones, 
Sean Young, 
Bryan Kestner"
tt5066556,The Tiger,action,"While the Kingdom of Korea is under occupation by the Japanese, an old and experienced hunter is challenged by the hunt of the last tiger.",Park Hoon-jung,"Kim Hong-pa, 
Park In-Soo, 
Man-sik Jeong, 
Seok-Won Jeong"
tt0088224,Tank,action,"\"Sergeant Major Zack arrives at a new army base with his wife, son and Sherman tank. One night at a bar he \"\"stops\"\" a pimp/deputy from beating a girl. The corrupt sheriff uses Zack's son for revenge and Zack uses his tank.\"",Marvin J. Chomsky,"James Garner, 
Shirley Jones, 
C. Thomas Howell, 
Mark Herrier"
tt8917520,The King,action,King Kamehameha fulfills his life-long prophecy of uniting the Hawaiian islands.,Robert Zemeckis,Dwayne Johnson
tt0837106,Arn: The Knight Templar,action,"Arn, the son of a high-ranking Swedish nobleman, is educated in a monastery and sent to the Holy Land as a knight templar to do penance for a forbidden love.",Peter Flinth,"Joakim Nätterqvist, 
Sofia Helin, 
Stellan Skarsgård, 
Michael Nyqvist"
tt0087268,Flashpoint,action,"Two U.S. border patrolmen find a buried 20+ year old jeep in the desert with a skeleton, rifle and $800,000. They keep the money. Suddenly, the FBI shows a lot of interest in the car.",William Tannen,"Kris Kristofferson, 
Treat Williams, 
Rip Torn, 
Kevin Conway"
tt15268188,Black Canary,action,Plot under wraps. Spinoff from Warner Bros.'s 2020 DC movie 'Birds of Prey'.,Jurnee Smollett,""
tt4907198,Naruto,action,"The Village Hidden in the Leaves is home to the stealthiest ninja in the land. But twelve years earlier, a fearsome Nine-tailed Fox terrorized the Village before it was subdued and its spirit sealed with in the body of baby boy-Naruto.",Raphael Kot,""
tt1780762,Aftershock,action,"In Chile, a group of travelers who are in an underground nightclub when a massive earthquake hits quickly learn that reaching the surface is just the beginning of their nightmare.",Nicolás López,"Eli Roth, 
Ariel Levy, 
Nicolás Martínez, 
Andrea Osvárt"
tt0085318,Chained Heat,action,"Young Carol Henderson ends up in prison where she must learn how to survive in an environment plagued by violence, murder, rape, racism, drugs and staff corruption and brutality.",Paul Nicholas,"Linda Blair, 
John Vernon, 
Sybil Danning, 
Tamara Dobson"
tt11285908,Ashfall,action,"Stagnant since 1903, at an elevation of 2,744 m, a volcano erupts on the mythical and majestic Baekdu Mountain.","Lee Hae-jun, 
Byung-seo Kim","Lee Byung-hun, 
Ha Jung-woo, 
Hye-jin Jeon, 
Ma Dong-seok"
tt0105636,Trespass,action,"Two firemen in a burning building get a treasure map - stolen gold church items are hidden in a closed down factory in St. Louis. Once there, they're trapped in by a black gang considering it their territory.",Walter Hill,"Bill Paxton, 
Ice-T, 
William Sadler, 
Ice Cube"
tt1174954,Resident Evil: Degeneration,action,"Leon S. Kennedy and Claire Redfield must battle a rogue warrior seeking revenge after unleashing the deadly G-Virus, whilst a mutated monster goes on a rampage.",Makoto Kamiya,"Paul Mercier, 
Alyson Court, 
Laura Bailey, 
Roger Craig Smith"
tt12200256,No Escapes,action,A heroic story about firefighters and rescuers. What some may call an act of bravery is an ordinary day for them.,Alexey Nuzhny,"Konstantin Khabenskiy, 
Ivan Yankovskiy, 
Stasya Miloslavskaya, 
Andrey Smolyakov"
tt4439120,Tag,action,A girl's life cascades into chaos as everyone around her suffers a gruesome fate while she becomes less certain of who she is and her once-once normal.,Sion Sono,"Reina Triendl, 
Mariko Shinoda, 
Erina Mano, 
Yuki Sakurai"
tt10788058,Come Out Fighting,action,"Late 1944 during WWII, the American army have raced their way through the countryside on the border of France entering Nazi Germany. Hitler desperate to turn the tide, has deployed his ...                See full summary »",Steven Luke,"Dolph Lundgren, 
Michael Jai White, 
Kellan Lutz, 
Tyrese Gibson"
tt0169183,Champagne and Bullets,action,"Two cops are fired after being setup by their corrupt boss, who gets appointed as judge, but secretly heads a satanic cult. After his wife is killed by the cult, one of the cops is determined to bring the cult down.","John De Hart, 
James Paradise","John De Hart, 
Wings Hauser, 
William Smith, 
Pamela Jean Bryant"
tt15745084,V for Vengeance,action,"After learning that their younger sibling escaped an earlier kidnapping attempt that also killed their parents, two estranged sisters must join forces to rescue her from a group of bloodthirsty vampires.",Kelly Halihan,"Jocelyn Hudon, 
Grace Van Dien, 
Pauline Dyer, 
Alix Villaret"
tt0281364,Wasabi,action,"In Japan for the funeral of his long-lost love, a tough French detective learns that he also has a teenage daughter and that her life is in danger from the Yakuza.",Gérard Krawczyk,"Jean Reno, 
Ryôko Hirosue, 
Michel Muller, 
Carole Bouquet"
tt10075650,Indiana Jones and the Sanctuary of the Black Order,action,"1938. A group of American archaeologists are taken prisoners in the Castle of Wewelsburg. Indiana Jones with Sallah and Husani will travel to the Nazi Vatican, to discover the last and the darkest plan of the Third Reich.",Lluís Ortega,"Lorena Abella, 
Núria Albesa, 
José Luis Rodríguez Aneas, 
Pablo Antonaya"
tt7601480,Major Grom: Plague Doctor,action,"Supercop Grom fights crime in St. Petersburg - an uphill battle. A vigilante starts killing the powerful, who escaped justice.",Oleg Trofim,"Tikhon Zhiznevskiy, 
Lyubov Aksyonova, 
Sergei Goroshko, 
Aleksey Maklakov"
