title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
The Three Musketeers,1948,125,Action,7.1,George Sidney,Alexandre Dumas,John Sutton,Frank Morgan,Gene Kelly,Van Heflin,"In Venice, the musketeers Athos, Porthos, and Aramis, with the help of Milady de Winter, steal airship blueprints made by Leonardo da Vinci. However, they are betrayed by Milady, who incapacitates them and sells the blueprints to the Duke of Buckingham.","","",""
Battleground,1949,118,Action,7.4,William A. Wellman,Robert Pirosh,John Hodiak,George Murphy,Van Johnson,Douglas Fowley,"In mid-December 1944 Pvt. Jim Layton (Marshall Thompson) and his buddy Pvt. William J. Hooper (Scotty Beckett) are fresh replacements assigned to separate companies in the 327th Glider Infantry Regiment, 101st Airborne Division. As a newcomer Layton receives a chilly welcome from his squad. PFC Holley (Van Johnson) returns to the company after recuperating from a wound sustained from fighting in the Netherlands.","","",""
Criss Cross,1949,84,Drama,7.4,Robert Siodmak,Daniel Fuchs,Stephen McNally,Alan Napier,Dan Duryea,Percy Helton,"Steve Thompson (Burt Lancaster) comes back to his Los Angeles home to see his Mother, Father and brother after a few years of drifting around the country following his divorce from Anna (Yvonne De Carlo). He goes into the Round Up, the dancing hall restaurant where he and Anna spent many hours where he bumps into local police detective Lt. Pete Ramirez (Stephen McNally) who asks if he has seen Anna. Steve tells Pete that he hasn't come to find Anna but only to see how things have changed in his absence. He gets his old job back driving for Horton's armored car service but seems to be going through the motions, until he bumps into Anna accidentally and they start seeing each other again. They reminisce about their earlier days, even discussing the reason that they got divorced. In Steve's absence Anna has gotten involved with Slim Dundee (Dan Duryea), a serpentine gangster whose hold on Anna (she admits) is his money. Initially Steve and Anna decide to stay away from each other but are drawn together in a very easy way. They begin a clandestine affair, and Steve is convinced that Anna will return to him. Even after she marries Slim, Anna continues her affair with Steve allowing him to rest on the idea that someday they will be together. Slim catches them together, and to cover, Steve makes up a story that includes robbing the armored car service he drives for. Slim shoots down Steve's idea because he believes that armored car services cannot be robbed successfully. Convincing Slim that as the inside man at the armored car service and as the driver of the delivery car Steve can divert the guards and ensure that Slim and his gang can escape with the money. Steve and Slim form an uneasy and untrusting collaboration, even using their own aggression over Anna as a front to shield their plans from the local flat foot, Lt. Pete Ramirez. Steve and Anna plan from the beginning to double cross Slim and escape with the money to a happier life together, but it seems that in this case lovers make strange bedfellows.","tragedy, revenge, murder",train,imdb
Prince of Foxes,1949,107,Drama,6.9,Henry King,Milton Krims,Tyrone Power,Adriano Ambrogi,Felix Aylmer,Leslie Bradley,"\"In Rome, in the year 1500 a funeral is taking place in an ornate church. In the first pew, two noble women in mourning are gossiping, and the man next to them orders one of them to show proper respect for her dead husband. The man soon leaves the church and signals others to join him.In a large chamber, the man, Cesare Borgia (Orson Welles) tells others that his goal is to unify central Italy under his control. By military means perhaps, but if a suitable marriage is arranged it will happen more quickly. He wants to marry his just widowed sister Lucrezia to Alfonso d'Este, heir to the duke of Ferrara, and he needs the right ambassador. The old duke's death might happen soon after.The man he needs for the mission must be \"\"as quick at deceit as a fox. He must have the grace of a dancer",the wrist of an assassin. He must have little regard for good faith,yet by his astuteness be able to confuse men's minds . . . He must charm as a snake charms birds,yet he must make no friends
Gun Crazy,1950,87,Drama,7.6,Joseph H. Lewis,MacKinlay Kantor,Trevor Bardette,Berry Kroeger,Harry Lewis,Morris Carnovsky,"At the age of 14, Bart Tare robs a hardware store and steals a gun. He is sent to reform school by a sympathetic Judge Willoughby (Morris Carnovsky), despite the testimony of his friends Dave and Clyde, his older sister Ruby and others that he would never kill any living creature, even though he has had a fascination with guns even as a child. Flashbacks provide a portrait of Bart who, after he kills a young chick with a BB gun at age seven, is hesitant to harm anyone with guns even though he is a good shot with a pistol.","","",""
Five Angles on Murder,1950,88,Drama,6.8,Anthony Asquith,John Cresswell,Joe Linnane,Dirk Bogarde,Charles Victor,John McCallum,"Agnes Huston, an English widow, is found murdered at her house. Superintendent Lodge, the detective on the case, and Inspector Butler start questioning people closely associated with her. Her neighbour Mrs. Finch, tells Lodge that Agnes is a gentlewoman, and throughout her rendition Agnes is shown in a pleasant looking, smart and well-mannered light. She explains that Agnes’ sister Catherine Taylor is a rude, obnoxious woman.","","",""
Woman on the Run,1950,77,Drama,7.2,Norman Foster,Alan Campbell,Ross Elliott,J. Farrell MacDonald,Frank Jenks,Steven Geray,"As the film opens, a man, Frank Johnson (Ross Elliott), is walking his dog in the city at night. He witnesses a man in a car talking about a crime. The man then gets shot. But whoever shot that man then sees Frank and shoots at him. The shot misses, however, because it is mistakenly aimed at Frank's shadow. The killer then flees in the car.","","",""
Inside Straight,1951,87,Drama,6.2,Gerald Mayer,Guy Trosper,David Brian,John Hoyt,Roland Winters,Barry Sullivan,"In San Francisco in 1870, Ada Stritch owns a bank, but there's a run on it. She needs $3 million to keep it open. In desperation, she turns to a wealthy man she despises, Rip MacCool.","","",""
Androcles and the Lion,1952,98,Comedy,6.0,Chester Erskine,Chester Erskine,Noel Willman,Maurice Evans,Reginald Gardiner,Alan Young,"Androcles, a fugitive Christian tailor, accompanied by his nagging wife, is on the run from his Roman persecutors. While hiding in the forest he comes upon a wild lion who approaches him with a wounded paw. His wife runs off. Androcles sees that the cause of the animal's distress is a large thorn embedded in its paw, which he draws out while soothing the lion in baby language.","","",""
The Lavender Hill Mob,1951,78,Comedy,7.5,Charles Crichton,T.E.B. Clarke,Gibb McLaughlin,John Salew,Arthur Hambling,Stanley Holloway,"\"Henry Holland (Alec Guinness) is dining with a fellow Briton in a posh restaurant in Rio de Janeiro where he is well known. He relates a story explaining his presence in Rio. It seems he was a seemingly unambitious London bank clerk in charge of gold bullion deliveries for over 20 years. He had a reputation for fussing over details and suspecting all cars he observed following the bullion van, but all in all appeared to be a man dedicated to his job and the gold's security. In fact, he had hatched the \"\"perfect\"\" plot to steal a load of bullion and retire. The one thing stopping him had been that selling the gold on the black market in Britain was too risky",and he was at a loss as to how to smuggle it abroad.,"",""
Montana Territory,1952,64,Drama,6.1,Ray Nazarro,Barry Shipman,Myron Healey,Clayton Moore,Robert Griffin,Jack Elam,"Montana is on the brink of statehood, but in need of law and order. John Malvin (Lon McCallister) witnesses the murder of a miner and his son by men who turn out to be Yeager (Robert Griffin), Ives (Clayton Moore) and Gimp (Jack Elam). He learns later that Ives is a deputy to the sheriff, Henry Plummer (Preston Foster).","","",""
Plymouth Adventure,1952,105,Drama,6.2,Clarence Brown,Helen Deutsch,Barry Jones,Van Johnson,John Dehner,Lowell Gilmore,"The film tells a fictionalized version of the Pilgrims' voyage across the Atlantic Ocean to North America aboard the Mayflower. During the long sea voyage, Capt. Christopher Jones (Spencer Tracy) falls in love with Dorothy Bradford (Gene Tierney), the wife of William Bradford (Leo Genn). The love triangle is resolved in a tragic way at the film's conclusion. Ship's carpenter John Alden (Van Johnson) -- said to be the first person to set foot on Plymouth Rock in 1620—catches the eye of Priscilla Mullins (Dawn Addams), one of the young Pilgrims following William Bradford. Alden ultimately wins Priscilla in another, if subtler, triangle with Miles Standish (Noel Drayton). Lloyd Bridges provides comic relief as the first-mate Coppin, and child star Tommy Ivo gives a touching performance as young William Button, the only passenger to die on the actual voyage across the storm-swept Atlantic, who, according to this film, wanted to be the first to sight land and to become a king in the New World. “I’m going to be the first to see land. Keep me eye peeled, I will. Then I’ll be the first. It’ll be like the Garden of Eden and I’m going to be the first to see it”.",romantic,test,wikipedia
Blowing Wild,1953,90,Action,6.4,Hugo Fregonese,Philip Yordan,Tito Junco,Juan García,Anthony Quinn,Richard Karlan,"\"After the bandit El Gavilan and his men blow up their South American oil rig, broke wildcatters Jeff Dawson and \"\"Dutch\"\" Peterson head back to town",looking for work. Sal Donnelly,an American down on her luck,tries to use her charms to get Jeff to buy her a ticket to get home; Jeff offers his oil lease as payment
