title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Saturday the 14th,1981,75,Comedy,4.6,Howard R. Cohen,Jeff Begun,Jeffrey Tambor,Severn Darden,Stacy Keach Sr.,Kevin Brando,"\"Thursday the 12th: Waldemar (Jeffrey Tambor) and his wife Yolanda (Nancy Lee Andrews), two vampires from Transylvania, are just about to close the deal on a house in Erie, Pennsylvania when they learn that it has been inherited by a family of four who are moving in as the two vampires stand there discussing the deal with the realtor.John (Richard Benjamin) and Mary (Paula Prentiss) are at a will reading where John's recently diseased uncle has left them the house as part of his will. Upon arriving at the old house John and Mary love the look of it, even though it does need some work and is rumored to have a curse on it, but their kids, 16-year-old Debbie (Kari Michaelson) and 12-year-old Billy (Kevin Brando), don't share the enthusiasm. Not even Rover, the family dog, wants to come inside. \"\"You'll be amazed at what some nice curtains will do for this house","\"\" Mary assures her family.That evening","bored with television (all channels seem to be showing \"\"The Twilight Zone\"\")","Billy looks through some of the old books in the library. \"\"The Book of Evil\"\" looks interesting and"
Arth,1982,138,Drama,7.8,Mahesh Bhatt,Mahesh Bhatt,Mazhar Khan,Raj Kiran,Shehzad Askari,Gulshan Grover,"Pooja (Shabana Azmi), who grew up as an orphan girl and always dreamt of owning a house, becomes insecure when she finds out that she and her husband, Inder (Kulbhushan Kharbanda), have to leave the apartment they rent. The twist that occurred when Inder gives her the keys of a new house proves to be double-edged, when it is revealed that he is in love with another woman, Kavita (Smita Patil), with whom he earned the money (in the film industry) for the new apartment. While previously giving advice to her maid (Rohini Hattangadi) cheated by her husband, now Pooja becomes herself involved in a similar situation. When Inder deserts Pooja for Kavita, she chooses to leave the apartment for a women's hostel with only ₹2000 that she had when she got married. She is helped by Raj (Raj Kiran) to surpass the difficulties of life as a single person, to find a job and to rely morally on herself. Raj and Pooja become good friends. Gradually, Kavita's mental instability deepens her fears of insecurity, even after Inder requests Pooja to sign the divorce papers.","","",""
Class of 1984,1982,98,Action,6.5,Mark L. Lester,Tom Holland,Timothy Van Patten,Stefan Arngrim,Michael J. Fox,Neil Clifford,"Andrew Norris (Perry King) is the new music teacher at a troubled inner city school. As he arrives on his first day, he meets fellow teacher Terry Corrigan (Roddy McDowall) who is carrying a gun. When Norris asks about the firearm, Corrigan assures the new teacher that he will soon know why such protection is necessary. When they enter the school, Norris is shocked to see everyone scanned by metal detectors and frisked. He spots a student with a knife, but the security guards let the kid go because they are so overworked.","","",""
Forbidden World,1982,77,Horror,5.1,Allan Holzman,Tim Curnen,Fox Harris,Don Olivera,Victor Warren,Linden Chiles,"\"In the distant future, a genetic research station is located on the remote desert planet of Xarbia, and a research team has created an experimental lifeform they have designated \"\"Subject 20\"\". This lifeform was built out of the synthetic DNA strain","\"\"Proto B\"\"",and was intended to stave off a galaxy-wide food crisis. However,Subject 20 mutates rapidly and uncontrollably and has killed all of the laboratory subject animals before cocooning itself within an examination booth. After Subject 20 hatches from its cocoon
Heat and Dust,1983,130,Drama,6.5,James Ivory,Ruth Prawer Jhabvala,Shashi Kapoor,Christopher Cazenove,Patrick Godfrey,Nickolas Grace,"In 1982, an Englishwoman named Ann (Julie Christie) begins an investigation into the fate of her great-aunt Olivia (Greta Scacchi), whose letters and diary she has inherited. She interviews the elderly Harry Hamilton-Paul (Nickolas Grace), who in his youth was Olivia's close friend when they were both living in India.","","",""
The Man from Snowy River,1982,102,Drama,7.2,George Miller,A.B. 'Banjo' Paterson,Tony Bonner,David Bradshaw,Tommy Dysart,Bruce Kerr,"When Jim Craig and his father Henry are discussing their finances, a herd of wild horses called the Brumby mob passes by, and Henry wants to shoot the black stallion leader, but Jim convinces his father to capture and sell them. The next morning the mob reappears and Henry is accidentally killed. Before Jim can inherit the station, a group of mountain men tell him that he must first earn the right – and to do so he must go to the lowlands and work.","","",""
Savannah Smiles,1982,105,Comedy,7.1,Pierre De Moro,Mark Miller,Michael Parks,Donovan Scott,Philip Abbott,Chris Robinson,"\"The story begins at a prison work site where Boots \"\"Bootsie\"\" McGaffey (Donovan Scott) attempts to help his old friend",Alvie Gibbs (Mark Miller),escape by causing a diversion and getting away in a crudely disguised vehicle. Surprisingly,Bootsie's efforts were unnecessary
Silent Rage,1982,103,Action,5.4,Michael Miller,Joseph Fraley,Steven Keats,Ron Silver,Stephen Furst,William Finley,"\"In a small Texas town, John Kirby (Brian Libby), a mentally ill man, kills two members of the family with whom he was staying. Sheriff Daniel \"\"Dan\"\" Stevens (Chuck Norris) and his deputy Charlie (Stephen Furst) respond and eventually arrest Kirby",but Kirby breaks out of the handcuffs,overpowers the other officers and grabs one of their revolvers,forcing the officers to open fire and shoot Kirby.
Star Trek II: The Wrath of Khan,1982,113,Action,7.7,Nicholas Meyer,Gene Roddenberry,Leonard Nimoy,Walter Koenig,William Shatner,James Doohan,"\"A female Vulcan sits in the command chair on the bridge of the U.S.S. Enterprise. While the senior crew and some cadets work at their consoles, the officer, Saavik (Kirstie Alley), makes a log entry, then orders Commander Sulu (George Takei) to project a course to avoid entering the Neutral Zone at the Klingon frontier.Suddenly, Uhura (Nichelle Nichols) receives a distress call from the Kobayashi Maru, a ship that has struck a \"\"gravitic\"\" mine near Altair VI",inside the Neutral Zone. Despite warnings from both Sulu and Spock (Leonard Nimoy),Saavik orders the ship to enter the Zone in order to beam the survivors aboard. Upon entering the Zone,the Enterprise is confronted with three Klingon battle cruisers
Tenebrae,1982,101,Drama,7.0,Dario Argento,Dario Argento,Christian Borromeo,Anthony Franciosa,John Saxon,Giuliano Gemma,"Peter Neal, an American writer of violent horror novels, is in Italy to promote his latest work, Tenebrae. He is accompanied by his literary agent, Bullmer and his assistant, Anne. Neal is unaware that he has also been followed to Rome by his embittered ex-wife, Jane. Just before Neal arrived in Rome, Elsa, a young female shoplifter, was murdered with a razor by an unseen assailant. The murderer sends Neal a letter informing him that his books have inspired him to go on a killing spree. Neal is soon contacted by the police in the form of Detective Giermani and his female partner, Inspector Altieri.","","",""
Vigilante,1982,90,Action,6.5,William Lustig,Richard Vetere,Richard Bright,Fred Williamson,Woody Strode,Joseph Carberry,"\"Eddie Marino (Robert Foster) is a factory worker in New York City. He has a wife named Vickie (Rutanya Alda) and an eight-year-old son named Scott. Eddie's friend and co-worker, Nick (Fred Williamson), and two other co-workers, named Burke and Ramon, have formed a secret vigilante group because Nick and the group are fed up with the pimps, gangs, and drug dealers who keep taking over the neighborhoods. Nick and his group are also sick and tired of the police, because the police always fail to protect people who become victims. Nick's \"\"group\"\" has support of various residents of the neighborhood whom indirectly help them. In one example",a local thug stalks and chases a young woman to a rooftop of an apartment building where the thug robs and then kills her. An old lady who witnesses the thug says nothing to the police,but points out the thug to Nick and his group the next day. Nick and his friends forcibly grab the thug off the streets and place him in their van and drive away. The thug is later found dead in a vacant lot with all of his arms and legs broken and his head bashed in.One evening,Eddie returns home from work only to discover that Vickie has been stabbed
