title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
The Strange Woman,1946,100,Drama,6.5,Edgar G. Ulmer,Herb Meadow,Moroni Olsen,George Sanders,Rhys Williams,Louis Hayward,"In Bangor, Maine in 1824, a cruel young girl named Jenny Hager (Hedy Lamarr) pushes a terrified Ephraim Poster (Louis Hayward) into a river knowing he cannot swim. She is prepared to let him drown until Judge Saladine (Alan Napier) happens by, at which point Jenny jumps into the water and takes credit for saving the boy's life.","","",""
Terror by Night,1946,60,Drama,6.7,Roy William Neill,Frank Gruber,Skelton Knaggs,Geoffrey Steele,Dennis Hoey,Frederick Worlock,"\"An off-screen narrator tells of the deadly curse carried by the fabulous \"\"Star of Rhodesia\"\" diamond",then takes us to a London coffin-maker's,where Vivian Vedder (Renee Godfrey) arranges a special coffin for her late mother. She'll be taking it on the 7 PM train to Edinburgh. At Euston Station,Roland Carstairs (Geoffrey Steele) meets Holmes (Basil Rathbone)
Desire Me,1947,91,Drama,6.0,Jack Conway,Marguerite Roberts,Richard Hart,George Zucco,Morris Ankrum,Clinton Sundberg,"While trying to escape a Nazi prisoner-of-war camp, Paul Aubert is shot, but his friend Jean Renaud manages to get away safely. Jean leaves him for dead and travels to the village of Paul's beloved wife, Marise.","","",""
Dick Tracy Meets Gruesome,1947,65,Action,6.1,John Rawlins,Robertson White,James Nolan,Boris Karloff,Edward Ashley,Skelton Knaggs,"Just out of jail, Gruesome (Boris Karloff) goes to the Hangman's Knot saloon, where his old crime crony, Melody (Tony Barrett), is now playing piano. Gruesome takes him to a plastics manufacturer, where X-Ray (Skelton Knaggs) and a mysterious mastermind are in possession of a secret formula and hatching a sinister plot.","","",""
Possessed,1947,108,Drama,7.1,Curtis Bernhardt,Silvia Richards,Erskine Sanford,Moroni Olsen,Jakob Gimpel,Peter Miles,"\"A woman (Joan Crawford) is found wandering Los Angeles, unable to say anything other than \"\"David\"\". Admitted to a hospital",she is coaxed into recounting her life.,"",""
Loaded Pistols,1948,78,Drama,5.9,John English,Dwight Cummins,Robert Shayne,Leon Weaver,Vince Barnett,Jack Holt,"Following the death of his friend Ed Norton who was killed during a dice game, Gene Autry (Gene Autry) sets out in search of the killer. His search takes him to an old house where Larry Evans (Russell Arms), who was accused of the murder, is in hiding. Larry's sister Mary (Barbara Britton) defends her brother, claiming they both loved Ed, who acted as their guardian after the death of their father. Mary is able to convince Gene that Larry is innocent. Gene offers to help him evade the sheriff until he can discover the real killer.","","",""
Kind Hearts and Coronets,1949,106,Comedy,8.0,Robert Hamer,Roy Horniman,Clive Morton,John Penrose,Dennis Price,Cecil Ramage,"In Edwardian England, Louis D'Ascoyne Mazzini, 10th Duke of Chalfont, is in prison, awaiting his hanging for murder the following morning. As he writes his memoirs, the events of his life are shown in flashback.","","",""
The Breaking Point,1950,97,Drama,7.5,Michael Curtiz,Ranald MacDougall,Juano Hernandez,Wallace Ford,Edmon Ryan,Ralph Dumke,"Harry Morgan (John Garfield), is a sport-fishing boat captain whose business is on the skids and whose family is feeling the economic pinch. He begins to work with a shady lawyer, Duncan (Wallace Ford), who persuades him to run illegal immigrants into California. Harry also begins a flirtation with Leona Charles (Patricia Neal). When his plan with Duncan goes wrong, Harry comes even more under the influence of the lawyer, who blackmails him into helping the escape of a gang of crooks, who pull a racetrack heist, by using his fishing boat to get away from authorities. Harry convinces himself that his illegal activities will financially help his family. His wife, Lucy (Phyllis Thaxter), suspects Harry is breaking the law and urges him to stop for the sake of the family. Harry refuses and walks out.","","",""
The Flame and the Arrow,1950,88,Drama,6.8,Jacques Tourneur,Waldo Salt,Frank Allenby,Norman Lloyd,Nick Cravat,Victor Kilian,"\"In the time of Frederick Barbarossa, in the area of Italy known as Lombardy, Dardo Bartoli (Lancaster) is walking with his son Rudi (Gordon Gebert) when they encounter Count Ulrich (Frank Allenby), known as \"\"the Hawk\"\"",together with his niece,Lady Anne (Mayo),and his lover
The Furies,1950,109,Drama,7.3,Anthony Mann,Charles Schnee,Albert Dekker,John Bromfield,Thomas Gomez,Wallace Ford,"Fifi Sands (Wilson) is married to Mr. Sands (Love), an unpleasant millionaire, who is constantly cheating on her. Being fed up with his affairs, Mrs. Wilson, who is in love with Owen McDonald (von Eltz), asks Love for a divorce but he constantly refuses. Mr. Sands's lawyer (Warner), manages to prevent Wilson from filing for divorce for a while.","","",""
Halls of Montezuma,1951,113,Action,6.6,Lewis Milestone,Michael Blankfort,Richard Widmark,Jack Palance,Don Hicks,Robert Wagner,"\"During World War II, a Marine battalion prepares to land on a large Japanese-held island in the Pacific. Lieutenant Colonel Gilfillan (Richard Boone) warns the men that it will be a tough mission, and that they have been ordered to take prisoners in order to gain information about the Japanese fortifications. Below deck, veteran Lieutenant Carl A. Anderson (Richard Widmark), a chemistry teacher in civilian life, questions his former student, Corporal Stuart Conroy (Richard Hylton), who complains that he is ill and cannot fight. Anderson assures him that he has shown courage before and can do so again. In the landing boat heading to shore, Navy corpsman C. E. \"\"Doc\"\" Jones (Karl Malden) is worried because Anderson has been suffering from \"\"psychological migraines\"\" for months. Anderson and his platoon have been fighting since Guadalcanal",and now only seven men remain of the original platoon. Although Doc urged Anderson to seek treatment in the United States,Anderson refuses to leave his men and has been relying on Doc to supply him with painkillers.,""
Outrage,1950,75,Drama,6.7,Ida Lupino,Collier Young,Tod Andrews,Jerry Paris,Kenneth Patterson,Hal March,"\"Three disparate travelers, a disillusioned preacher (William Shatner), an unsuccessful prospector (Howard Da Silva), and a larcenous, cynical con man (Edward G. Robinson), meet at a decrepit railroad station in the 1870s Southwest. The prospector and the preacher were witnesses at the memorable rape and murder trial of the notorious bandit Juan Carrasco (Paul Newman). The bandit duped an aristocratic Southerner, Colonel Wakefield (Laurence Harvey), into believing he knew the location of a lost Aztec treasure. The greedy \"\"gentleman\"\" allowed himself to be tied up while Carasco assaulted his wife Nina (Claire Bloom). These events lead to the stabbing of the husband and Carrasco was tried",convicted,and condemned for the crimes.,""
Chained for Life,1952,81,Drama,4.3,Harry L. Fraser,Nat Tanchuck,Allen Jenkins,Alan Keys,Norval Mitchell,Herbert Lytton,"The movie opens with a judge (Norval Mitchell) begging the audience for help in resolving a terrible dilemma. The action moves to a courtroom, where Vivian Hamilton is on trial for the shooting death of her sister's lover. The story unfolds in flashback as various characters are called to testify.","","",""
Cry Danger,1951,79,Drama,7.3,Robert Parrish,William Bowers,Dick Powell,William Conrad,Richard Erdman,Renny McEvoy,"Rocky Mulloy was sentenced to life in prison for a robbery and murder that he didn't commit. He's released five years later when a witness named Delong appears and provides an alibi. Rocky then sets out to find who framed him, hoping that by uncovering the actual criminals, he'll be able to free his friend Danny Morgan, also accused of the same crime.","","",""
The Harlem Globetrotters,1951,78,Drama,6.1,Phil Brown,Alfred Palca,Billy Brown,Bill Walker,Thomas Gomez,William 'Pop' Gates,"\"Abe Saperstein (Thomas Gomez), owner/manager of the world-famous \"\"Harlem Globetrotters\"\"",an all-Negro professional basketball team,arrives with his team at a small town to play a game. The local college coach approaches Abe and tells him about local player,Billy Townsend (Billy Brown)
A Streetcar Named Desire,1951,122,Drama,7.9,Elia Kazan,Tennessee Williams,Karl Malden,Marlon Brando,Rudy Bond,Nick Dennis,"After the loss of her family home, Belle Reve, to creditors, Blanche DuBois travels from the small town of Laurel, Mississippi, to the New Orleans French Quarter to live with her younger, married sister, Stella, and brother-in-law, Stanley Kowalski. Blanche is in her thirties and, with no money, she has nowhere else to go.","","",""
