title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
High Noon,1952,85,Drama,8.0,Fred Zinnemann,Carl Foreman,Otto Kruger,Harry Morgan,Lloyd Bridges,Thomas Mitchell,"The movie opens with outlaws Jack Colby (Lee Van Cleef), Ben Miller (Sheb Wooley), and Jim Pierce (Robert Wilke) meeting up on horseback and riding into the small town of Hadleyville on a Sunday morning. As church bells ring out, the townspeople eye the notorious gang warily. Meanwhile, Marshal Will Kane (Gary Cooper) and pacifist Quaker Amy Fowler (Grace Kelly) are getting married at the Justice of the Peace office. The three outlaws ride through town and settle in outside the train depot to await the noon arrival of gang leader Frank Miller.Marshal Kane and his radiant bride are congratulated by the town mayor (Thomas Mitchell) and the retired Marshal (Lon Chaney, Jr.), and Kane reluctantly hangs up his star per his wife's wishes. Just then a telegram arrives announcing the pardon of Frank Miller, who Kane had arrested and sent to prison for murder years earlier. The station master declares that Miller is coming on the noon train. Along with the arrival of the other three outlaws, it is obvious that the Miller gang is reuniting to come after Kane and the judge who sentenced Miller. Kane and Amy are quickly hustled out of town in hopes of avoiding bloodshed. Once out on the open road, Kane suddenly turns his buckboard around and tells a bewildered Amy that he can't run from his past. Besides, the new Marshal won't arrive until the following day and the town will be defenseless. Back in town, the world-weary judge who sentenced Miller to prison is packing up his office and getting out of town. He advises Kane to do the same.Kane's hot-headed young deputy, Harvey Pell (Lloyd Bridges), who was passed over for the Marshal's job, presses Kane to turn over the reins to him and get out of town. Kane declines. Complicating things is the fact that Deputy Pell has taken up with saloon owner Helen Ramirez (Katy Jurado), a former lover of both Kane and Frank Miller. With Miller coming back, Helen Ramirez decides to sell the saloon and leave town. Determined not to be a widow, Amy Fowler also buys a ticket on the departing noon train.At the train depot, Ben Miller grows impatient and rides in to pay a visit to the town saloon, where he is welcomed like a returning hero. As Miller leaves, he runs straight into Kane and they exchange glares. Kane enters the unfriendly confines of the saloon to ask for volunteers and overhears the surly bartender speculating he will soon be shot dead. An angry Kane knocks him to the floor. The jeering saloon patrons rebuff Kane and he leaves empty handed. Kane then pays a visit to the packed church and interrupts the sermon to ask for help. A heated debate erupts among the parishioners, and a lesson in civics follows as a few brave citizens stand up for Kane and the rest find excuses to avoid conflict. The realization that he may be fighting alone begins to dawn on Kane. A visit to the retired and cynical former Marshal only produces another rejection.Meanwhile, Amy drops in on a surprised Helen Ramirez, searching for an answer to Kane's stubborn refusal to leave. Amy thinks her husband is staying because of Ramirez. Ramirez sets her straight. In a moment of weakness, Kane goes to the livery stable and thinks about saddling his horse and leaving. Deputy Pell sees him and follows him in, pressuring him to leave. When Kane resists, Harvey slugs him. A desperate fistfight ensues, which Kane wins. Kane goes to the barber's office to clean up and hears the undertaker building a coffin.Back at the Marshal's office, the one man who has volunteered to stand with Kane backs out when he discovers they will be alone. After the man leaves, Kane makes out his will and leaves it in a desk drawer. The clock ticks down the last seconds before noon. Suddenly, the shrill whistle of the approaching train sounds. The three outlaws lace up their gunbelts as the train nears. In a heartwrenching scene, Kane steps out onto the street just as Amy and Helen Ramirez drive by on their way to the station. Amy looks away, but Helen doesn't. Just as the two women arrive at the station, Frank Miller steps off the train, makes eye contact with Helen, and turns away to strap on a gun belt. In an iconic scene, the camera goes wide to reveal Marshal Kane all alone on the deserted streets.The Miller gang walks into town, where Kane is waiting. Kane catches a break when foolish Ben Miller smashes a shop window to steal a hat. Kane circles behind the gang on their blind side and calls out. When they whirl around, Kane drops Ben Miller. Amy hears the gunshot as the train pulls out and jumps off. She runs into town to find Ben Miller dead in the street. Kane is soon caught in a crossfire and takes refuge in the hayloft of the livery stable. Colby rushes the stable, only to be gunned down by Kane. The remaining two outlaws set fire to the stables and prepare to shoot Kane as he is smoked out. Kane drives the frantic horses out, concealing himself Indian-style in the midst of the fleeing horses. He escapes, but not without getting shot off his horse. The wounded Kane holes up in a small store as Miller and Pierce pour shots Into the building. Pierce stops to reload in front of the Marshal's office across the street and is suddenly shot in the back at close range. As he collapses, Amy is revealed behind the shattered window, gun in hand. Frank Miller realizes what has happened and takes Amy hostage, using her as a shield to approach Kane's position. Miller calls Kane out, threatening to kill Amy unless he shows himself. Kane lowers his gun and steps out. Knowing that Miller is about to kill her husband, Amy spins around and claws Miller's face as he throws her down. Marshal Kane quickly takes aim and kills Miller. As the townspeople flood into the street, Kane's wagon is driven up so the couple can resume their wedding journey. Will Kane surveys the ungrateful townspeople scornfully and drops his tin star into the dust.","murder, revenge, suspenseful, atmospheric, violence",test,imdb
The Las Vegas Story,1952,88,Drama,6.3,Robert Stevenson,Jay Dratler,Ray Montgomery,Bill Welsh,Brad Dexter,Jay C. Flippen,"Happy (Hoagy Carmichael), as the piano player at the Last Chance casino in Las Vegas, wonders what split up Linda Rollins (Jane Russell) and Dave Andrews (Victor Mature). Dave went off to fight in the South Pacific, but when he returned, Linda was gone. Happy soon finds out.","","",""
The Master of Ballantrae,1953,90,Action,6.4,William Keighley,Herb Meadow,Errol Flynn,Felix Aylmer,Francis De Wolff,Ralph Truman,"At the Durrisdeer estate in Scotland in 1745, Jamie Durie (Errol Flynn), his younger brother Henry (Anthony Steel) and their father Lord Durrisdeer (Felix Aylmer) receive news of the Jacobite rising. Their retainer, MacKellar (Mervyn Johns), recommends that one brother join the uprising while the other remains loyal to King George II, so that whichever side wins, the family's status and estate will be preserved. Both brothers want to go. Jamie insists on tossing a coin for the privilege and wins, despite the opposition of his fiancée, Lady Alison (Beatrice Campbell).","","",""
Suddenly,1954,77,Drama,6.8,Lewis Allen,Richard Sale,Kim Charney,James O'Hara,Willis Bouchey,Frank Sinatra,"\"In post-war America, the President of the United States is scheduled to journey through the small town of Suddenly, California. Claiming to be checking up on security prior to his arrival, three FBI agents arrive at the home of the Bensons, on top of a hill that looks down upon the station where the Presidential train is due to stop. However, they soon turn out to be assassins led by the ruthless John Baron (Frank Sinatra), who take over the house and hold the family hostage.The town sheriff, Tod Shaw (Sterling Hayden), arrives with Dan Carney (Willis Bouchey), a Secret Service agent in charge of the President's security detail. When he does, Baron and his gangsters shoot Carney and a bullet fractures Shaw's arm.Baron sends one of his two henchmen to double-check on the President's schedule but he is killed in a shootout with the police. Jud (James O'Hara), a television repairman, shows up at the house and also becomes a hostage. Pidge (Kim Charney) goes to his grandfather's dresser to fetch some medication and notices a fully loaded revolver which he replaces with his toy cap gun.Baron is confronted by the sheriff on the risks and meaning of killing the President and Baron's remaining henchman begins showing some reluctance. For Baron, however, these are the very least of his concerns and it soon becomes clear that he is a psychopath whose pleasure comes from killing who and why he kills being the least of his problems.A sniper's rifle has been mounted on a metal table by a window. Jud discreetly hooks the table up to the 5000 volt plate output of the family television. Pop Benson (James Gleason) then spills a cup of water on the floor beneath the table. Although the hope is that Baron will be shocked to death, his remaining henchman touches the table first and is electrocuted, firing the rifle repeatedly and attracting the attention of police at the train station as he struggles to free himself. Baron shoots Jud, disconnects the electrical hookup and aims the rifle as the president's train arrives at the station, but to his surprise, doesn't stop (having been alerted to the risk). Ellen Benson (Nancy Gates) shoots Baron in the chest and Shaw shoots him again. Baron's last words are, \"\"Don't... please.\"\"\"","cult, suspenseful, violence",test,imdb
Them!,1954,94,Horror,7.2,Gordon Douglas,Ted Sherdeman,Onslow Stevens,Don Shelton,Sean McClory,Christian Drake,"\"A young girl is found wandering in shock in the New Mexico desert near White Sands by two state troopers. When they investigate they find that the trailer that she was staying in with her parents and sibling had been destroyed. They also find that kindly old Gramps Johnson who ran the local store was also killed in a mysterious way. A lone print fround in front of the little girl's trailer is sent to the FBI in Washington for identification. Dr. Medford and his daughter Dr. Pat Medford come to New Mexico after identifying the print as belonging to a species of ant that had mutated after the first atomic bombing 9 years before in 1945. They find and destroy the New Mexico nest but not in time to prevent two young queen ants from escaping. One of the ants starts a nest on a military ship at sea. After the ants kill the entire crew the ship is sunk and the invading ants are killed. Another ant makes her way to the drain system of Los Angeles. A father and his two young boys accidently come upon one off the ants. The father is killed and then a hunt is on to see if they are in time to save the two young boys and also destroy the nest before any other ant can escape and destroy the world as we know it. Top notch entertainment!=================================================================In the desert of New Mexico, a young girl wandering along a road in shock is found by two state troopers. When she's brought to the police station, she's identified and the police officers decide to investigate the home where she lives with her parents and brother. One side of the house has been smashed down and the place is nearly destroyed. One of the troopers hears a bizarre ringing noise outside and walks around the back of the house to find the source. The man screams, fires a few shots and is silent, attacked and killed by an unseen enemy.At the police station the young girl meets a scientist who has her smell a pungent substance. She becomes instantly terrified, backing into a corner and screaming the word \"\"THEM!!!\"\"=================================================================Title (Note: the movie is black and white but the title is in color - red and blue) and credits run over a desert vista with a large desert tree in the foreground. We see a spotter aircraft fly over the desert. Johnny (an uncredited John Close) calls the car below to report something. A little girl is seen wandering in the desert. Johnny circles until the police car arrives. The girl (Sandy Descher) is dressed in a bathrobe and carrying a doll. Sgt. Ben Peterson (James Whitmore) exits the car to retrieve the child. She is in shock and unresponsive to commands. Trooper Ed Blackburn (Chris Drake) takes a call from the airplane pilot. Johnny has spotted a trailer about three miles down the road. Ben and Ed take the girl and drive down the road to investigate the trailer. They discover the trailer has sustained structural damage but there is no evidence of fire or an explosion. No money has been taken and blood stains are estimated to be less than twelve hours old. Ben finds a piece of cloth and plastic. Ed finds some sugar cubes. A mysterious print in the sand piques their curiosity. Ben matches the cloth from the little girl's bathrobe and the plastic piece fits the missing piece of her doll's head. An ambulance is called and a police team goes over the crime scene. The ambulance attendant (an uncredited William Schallert) assures Ben he'll take good care of the child. They hear a weird chirping noise like crickets",but do not notice the Ellinson girl respond to the sound. They attribute the sound to the wind. Ben asks Cliff (an uncredited Cliff Ferre),who is finishing the plaster moulage on the strange print,what he thinks it might be. The ambulance departs
The Beast with a Million Eyes,1955,75,Horror,3.7,David Kramarsky,Tom Filer,Chester Conklin,Paul Birch,Leonard Tarver,Bruce Whitmore,"\"We open with narration, as told by the Beast (voice of Bruce Whitmore), \"\"I leave this world. From millions of light years away I approach your planet. Soon my spaceship lands on Earth. I need your world. I feed on fear",live on human hatred. I,a strong mind,without flesh or blood want your world. First
Beyond a Reasonable Doubt,1956,80,Drama,6.9,Fritz Lang,Douglas Morrow,Dana Andrews,Edward Binns,Philip Bourneuf,Sidney Blackmer,"Shreveport, Louisiana TV reporter C. J. Nicholas (Jesse Metcalfe) is convinced that District Attorney Mark Hunter (Michael Douglas) is corrupt, following an unbroken string of convictions based only on circumstantial evidence. After flirting with Assistant D.A. Ella Crystal (Amber Tamblyn) to obtain an evidential videotape that he hopes will be revealing, they begin dating and fall in love.","","",""
The Fastest Gun Alive,1956,89,Drama,7.1,Russell Rouse,Frank D. Gilroy,J.M. Kerrigan,Broderick Crawford,Rhys Williams,Leif Erickson,"\"Son of a notorious fast-drawing sheriff, George Kelby Jr. (Ford) and his wife Dora (Jeanne Crain) settle down in the peaceful town of Cross Creek under assumed identities to avoid having to continually face men out to become famous for shooting down the \"\"fastest gun alive\"\". Now known as George Temple",he becomes a mild-mannered teetotalling shopkeeper,little respected by the other townsfolk.,""
The Girl Can't Help It,1956,98,Comedy,6.8,Frank Tashlin,Frank Tashlin,Tom Ewell,Barry Gordon,Fats Domino,John Emery,"\"A slot-machine mobster, Marty \"\"Fats\"\" Murdock (Edmond O'Brien)",wants his blonde girlfriend,Jerri Jordan (Jayne Mansfield),to be a singing star
The Lieutenant Wore Skirts,1956,99,Comedy,5.8,Frank Tashlin,Albert Beich,Gregory Walcott,Tom Ewell,Rick Jason,Edward Platt,"TV writer Greg Whitcomb did his military service heroically but now has settled into everyday life with a young wife, Katy. A letter from the war department arrives that Katy believes is calling Greg back to active duty from the Air Force reserve, but she hides it during a party celebrating their wedding anniversary.","","",""
