title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
We Were Strangers,1949,106,Drama,6.6,John Huston,Peter Viertel,Ramon Novarro,Morris Ankrum,Pedro Armendáriz,Wally Cassell,"The story draws on events that occurred as part of the political violence that led to the overthrow of Cuban dictator Gerardo Machado y Morales in 1933. In 1932, a violent opposition group, the ABC (abecedarios), assassinated the President of the Cuban Senate Clemente Vazquez Bello. They had constructed a tunnel to reach the Vazquez family crypt in Havana's Colón Cemetery and planted an explosive device there, anticipating that Machado would attend the funeral. The plan failed when the family decided to bury Vazquez elsewhere.","","",""
Wagon Master,1950,86,Drama,7.1,John Ford,Frank S. Nugent,Charles Kemper,Russell Simpson,Ben Johnson,Harry Carey Jr.,"\"The film opens with a prelude showing a murderous robbery by the outlaw Clegg family (the patriarch Shiloh (Charles Kemper) and his four \"\"boys\"\"). The credits then follow the prelude",which was a stylistic innovation at its time.,"",""
Awaara,1951,193,Drama,7.8,Raj Kapoor,Khwaja Ahmad Abbas,Brij Mohan Vyas,Shashi Kapoor,K.N. Singh,Prithviraj Kapoor,"\"Judge Raghunath is a wealthy district judge who convicts Jagga, a man whose father was a criminal, of rape on little evidence. The judge believes that \"\"good people are born to good people","and criminals are born to criminals.\"\" Jagga later escapes and kidnaps the judge's wife Leela for revenge. When he finds out that she has just become pregnant",he releases her after four days and plans a different kind of revenge. Leela's reputation is smeared by suspicions that she was unfaithful to her husband and the judge throws her out of the house,rejecting her pleas that the child is his.
Pandora and the Flying Dutchman,1951,124,Drama,6.9,Albert Lewin,Albert Lewin,Marius Goring,Nigel Patrick,James Mason,Mario Cabré,"\"In 1930, fishermen in the small Catalan port of Esperanza make a grim discovery in their nets, the bodies of a man and a woman. The resultant ringing of church bells in the village brings the local police and the resident archaeologist, Geoffrey Fielding (Harold Warrender), to the beach. Fielding returns to his villa, and, breaking the \"\"fourth wall\"\"",retells the story of these two people to the audience.,"",""
Rawhide,1951,89,Drama,7.1,Henry Hathaway,Dudley Nichols,Tyrone Power,Louis Jean Heydt,Hugh Marlowe,Jack Elam,"The storyline revolves around Lou Gehrig playing himself, who decides to give up baseball in New York for the life of a western cattle rancher. Once at the ranch, Gehrig encounters a protection racket preying on the ranchers by extortion and violence. He teams up with a crusading local attorney to fight the crooks and ultimately put them in jail.","","",""
The Savage Princess,1952,101,Action,6.8,Mehboob Khan,R.S. Choudhury,Dilip Kumar,Murad,Mukri,Premnath Malhotra,"A royal Indian family consists of the Emperor Maharaj (Murad), his brother Shamsher Singh (Premnath) and sister Rajshree (Nadira). A local village leader named Jai Tilak (Dilip Kumar) enters a contest to tame Princess Rajshree's horse and after he is successful Shamsher challenges him to a game of fencing. Jai is declared the winner of the fight after much dispute and Shamsher is enraged at losing to a poor villager. Jai then falls in love with Rajshree and tries numerous times to woo her but the princess's arrogance prevents her from revealing her true feelings.","","",""
The Blue Gardenia,1953,90,Drama,6.9,Fritz Lang,Charles Hoffman,Richard Conte,Raymond Burr,Nat 'King' Cole,Ray Walker,"In Los Angeles, California, Norah Larkin (Anne Baxter) is a single woman who works as a switchboard operator along with her roommates, Crystal Carpenter (Ann Sothern) and Sally Ellis (Jeff Donnell). On her birthday, she decides to celebrate by dining alone at home, with the picture of her fiancé, a soldier serving in the Korean War. At the candlelight dinner table, she opens the latest letter from him and learns to her shock that he instead plans to marry a nurse he met in Tokyo.","","",""
City That Never Sleeps,1953,90,Drama,6.7,John H. Auer,Steve Fisher,Chill Wills,Chill Wills,Otto Hulett,Edward Arnold,"\"The story begins with a voice-over the \"\"Voice of Chicago\"\" introducing the world and main characters of the film. There's Sally \"\"Angel Face\"\" Connors (Mala Powers)",an exotic dancer; Gregg Warren (Wally Cassell),a former actor working as a performance artist,"a \"\"Mechanical Man\"\"; Johnny Kelly (Gig Young) a cop having an affair with Angel Face and struggling with his conscience to leave his wife; Penrod Biddel (Edward Arnold)"
"I, the Jury",1953,87,Drama,6.1,Harry Essex,Mickey Spillane,Biff Elliot,Bob Cunningham,Tom Powers,Alan Reed,"Shortly before Christmas in New York City, one-armed insurance investigator Jack Williams (Robert Swanger) is looking at a college yearbook photo of John Hansen when someone slips into his apartment and shoots him to death. Hot-headed private investigator Mike Hammer (Biff Elliot), Jack's war buddy, vows to avenge his friend's death despite a warning from Pat Chambers (Preston Foster), captain of the homicide squad, to let the police handle the case. Pat is unable to calm Mike, who roughs up a wisecracking reporter before leaving the crime scene. Knowing that Mike will forge ahead with an investigation regardless of his advice, Pat urges the offended reporter to publish an article disclosing that Mike is on the job.","","",""
The Limping Man,1953,76,Drama,5.7,Cy Endfield,Ian Stuart Black,Bruce Beeby,Andre Van Gyseghem,Robert Harbin,Lionel Blair,"Former soldier Frank Prior arrives in London to visit a wartime girlfriend, whom he hasn't seen in six years. His plane's landing at the airport coincides with a fellow passenger being killed by a sniper.","","",""
Double Jeopardy,1955,70,Action,6.3,R.G. Springsteen,Don Martin,Robert Nelson,Tom Powers,Robert Armstrong,Rod Cameron,"Nick Parsons (Bruce Greenwood) and his wife Elizabeth (Ashley Judd), known as Libby, are wealthy residents of Whidbey Island, Washington. He buys her a yacht and they set off sailing for the weekend. After a session of love making, Libby falls asleep. She wakes to find her husband missing and blood all over her hands, clothes, legs, and the boat's floors. A Coast Guard vessel appears and Libby is spotted holding a bloody knife she found lying on the deck. She is arrested, humiliated in the media, tried, and convicted of her husband's murder.","","",""
"The Long, Long Trailer",1954,96,Comedy,7.0,Vincente Minnelli,Albert Hackett,Walter Baldwin,Bert Freed,Oliver Blake,Moroni Olsen,"As Nicholas Collini (Desi Arnaz) takes a new job as a civil engineer, his new bride Tacy (Lucille Ball) comes up with an idea to buy a trailer to travel around the USA to various work projects on which Nicky is employed, as well as to save money that would otherwise be spent on a house. Tacy also hopes to haul the trailer themselves to Nicky's new place of work in Colorado, as part of their honeymoon trip to the Sierra Nevada mountains. But the honeymoon trip, as well as happenings leading up to it, rapidly become a catalog of disasters.","","",""
The Criminal Life of Archibaldo de la Cruz,1955,89,Comedy,7.6,Luis Buñuel,Luis Buñuel,Rodolfo Landa,Enrique Díaz Indiano,Ernesto Alonso,José María Linares-Rivas,"Archibaldo de la Cruz (Alonso) is a wealthy Mexican man. As a privileged child during the Mexican Revolution, he witnessed the death of his governess, who died as she told him a fable about a music box that his mother had just given him. Because of the contents of the story and the coincidental timing of the governess's death, a young Archibaldo concludes that he had killed the woman using the music box. It is from there that his desire to kill begins.","","",""
Guys and Dolls,1955,150,Comedy,7.1,Joseph L. Mankiewicz,Jo Swerling,Stubby Kaye,Sheldon Leonard,Johnny Silver,B.S. Pully,=== Act I ===,"","",""
The Rose Tattoo,1955,117,Comedy,6.9,Daniel Mann,Tennessee Williams,Albert Adkins,Sandro Giglio,Burt Lancaster,Ben Cooper,"Serafina Delle Rose (Anna Magnani) proudly praises her husband Rosario to her female neighbors in a shopping market, before revealing that she is pregnant with their second child. Returning home she finds Rosario asleep in bed and whispers to him that she is with child. Emerging from his room she finds a young woman named Estelle (Virginia Grey) at the door who wants her to make a shirt for her lover from some expensive silk material. It transpires that Rosario is her lover as, when Serafina is out of the room, she steals a photograph of him from Serafina's sideboard before departing.","","",""
The Bad Seed,1956,129,Drama,7.4,Mervyn LeRoy,John Lee Mahin,Paul Fix,William Hopper,Jesse White,Gage Clarke,"\"Lovely, well-to-do Christine Bravo Penmark has everything: a loving, well-paid husband with a respectable career (as an Air Force colonel, no less), a swank apartment in a respectable part of town, and an adorable, cherubic eight-year-old daughter. But as Col. Kenneth Penmark leaves for an assignment in Washington, DC, the strains that have lurked beneath the surface of the Penmark household now begin to manifest. For example, her daughter Rhoda gives every indication of being a grasping, greedy child, whom their landlady, Monica Breedlove, indulges with extravagant presents that Rhoda gives some indication of not being satisfied with. For another, Rhoda protests loudly and resentfully when reminded that she had lost a penmanship competition, saying that she ought to have won first place, and the medal that goes with that honor.The apartment-house handyman, Leroy, presents another complication. Though an adult, he seems to have an eight-year-old mind himself. He is also mean and spiteful, and regularly spars with Rhoda.Rhoda leaves for a school picnic, wearing two shoes that have been modified with iron plates to make them sound like tap shoes. As she leaves, Leroy sprays her shoes with the garden hose, earning a stern reprimand from Monica. Leroy nurses resentment of Mrs. Breedlove, a lustful attitude toward Christine, and a clear enmity toward Rhoda.At the picnic, Christine tries to sound out Claudia Fern, the headmistress of Rhoda's school, about how Rhoda is fitting in and getting along. Miss Fern at first is effusive in her praise of Rhoda but then becomes evasive and abruptly excuses herself. Christine confesses at this point that Rhoda seems overly mature for her age, in a \"\"disturbing\"\" manner.That afternoon","Christine entertains her \"\"psychiatry club","\"\" at which Monica fairly boasts of having been under analysis by some of the most droppable names in the profession of psychiatry. (That she could actually have been a patient of Sigmund Freud",as she boasts
